;filename;x1;x2;SMILES1;SMILES2;cas1;cas2;InChI1;InChI2;components;Mole fraction;Temperature, K;Pressure, kPa;Speed of sound, m/s;Speed of sound, m/s_std
58379;j.jct.2005.12.005;methylcyclohexane;toluene;CC1CCCCC1;Cc1ccccc1;108-87-2;3101-08-4;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;InChIKey=YXFVVABEGXRONW-UHFFFAOYSA-N;methylcyclohexane__toluene;0.5988;298.15;101.0;1256.0;2.512
58380;j.jct.2005.12.005;methylcyclohexane;toluene;CC1CCCCC1;Cc1ccccc1;108-87-2;3101-08-4;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;InChIKey=YXFVVABEGXRONW-UHFFFAOYSA-N;methylcyclohexane__toluene;0.7061;298.15;101.0;1246.0;2.492
58381;j.jct.2005.12.005;methylcyclohexane;toluene;CC1CCCCC1;Cc1ccccc1;108-87-2;3101-08-4;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;InChIKey=YXFVVABEGXRONW-UHFFFAOYSA-N;methylcyclohexane__toluene;0.8005;298.15;101.0;1237.0;2.474
58382;j.jct.2005.12.005;methylcyclohexane;toluene;CC1CCCCC1;Cc1ccccc1;108-87-2;3101-08-4;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;InChIKey=YXFVVABEGXRONW-UHFFFAOYSA-N;methylcyclohexane__toluene;0.8984;298.15;101.0;1227.0;2.454
58383;j.jct.2005.12.005;methylcyclohexane;toluene;CC1CCCCC1;Cc1ccccc1;108-87-2;3101-08-4;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;InChIKey=YXFVVABEGXRONW-UHFFFAOYSA-N;methylcyclohexane__toluene;1.0;298.15;101.0;1217.0;2.434
58483;j.jct.2005.12.005;1,4-dimethylbenzene;methylcyclohexane;Cc1ccc(C)cc1;CC1CCCCC1;106-42-3;108-87-2;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;1,4-dimethylbenzene__methylcyclohexane;0.0;298.15;101.0;1326.0;2.652
58484;j.jct.2005.12.005;1,4-dimethylbenzene;methylcyclohexane;Cc1ccc(C)cc1;CC1CCCCC1;106-42-3;108-87-2;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;1,4-dimethylbenzene__methylcyclohexane;0.0993;298.15;101.0;1315.0;2.63
58485;j.jct.2005.12.005;1,4-dimethylbenzene;methylcyclohexane;Cc1ccc(C)cc1;CC1CCCCC1;106-42-3;108-87-2;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;1,4-dimethylbenzene__methylcyclohexane;0.2037;298.15;101.0;1303.0;2.606
58486;j.jct.2005.12.005;1,4-dimethylbenzene;methylcyclohexane;Cc1ccc(C)cc1;CC1CCCCC1;106-42-3;108-87-2;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;1,4-dimethylbenzene__methylcyclohexane;0.3028;298.15;101.0;1293.0;2.586
58487;j.jct.2005.12.005;1,4-dimethylbenzene;methylcyclohexane;Cc1ccc(C)cc1;CC1CCCCC1;106-42-3;108-87-2;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;1,4-dimethylbenzene__methylcyclohexane;0.4047;298.15;101.0;1282.0;2.564
58488;j.jct.2005.12.005;1,4-dimethylbenzene;methylcyclohexane;Cc1ccc(C)cc1;CC1CCCCC1;106-42-3;108-87-2;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;1,4-dimethylbenzene__methylcyclohexane;0.5382;298.15;101.0;1268.0;2.536
58489;j.jct.2005.12.005;1,4-dimethylbenzene;methylcyclohexane;Cc1ccc(C)cc1;CC1CCCCC1;106-42-3;108-87-2;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;1,4-dimethylbenzene__methylcyclohexane;0.6035;298.15;101.0;1261.0;2.522
58490;j.jct.2005.12.005;1,4-dimethylbenzene;methylcyclohexane;Cc1ccc(C)cc1;CC1CCCCC1;106-42-3;108-87-2;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;1,4-dimethylbenzene__methylcyclohexane;0.703;298.15;101.0;1250.0;2.5
58491;j.jct.2005.12.005;1,4-dimethylbenzene;methylcyclohexane;Cc1ccc(C)cc1;CC1CCCCC1;106-42-3;108-87-2;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;1,4-dimethylbenzene__methylcyclohexane;0.8037;298.15;101.0;1239.0;2.478
58492;j.jct.2005.12.005;1,4-dimethylbenzene;methylcyclohexane;Cc1ccc(C)cc1;CC1CCCCC1;106-42-3;108-87-2;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;1,4-dimethylbenzene__methylcyclohexane;0.8981;298.15;101.0;1228.0;2.456
58493;j.jct.2005.12.005;1,4-dimethylbenzene;methylcyclohexane;Cc1ccc(C)cc1;CC1CCCCC1;106-42-3;108-87-2;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;1,4-dimethylbenzene__methylcyclohexane;1.0;298.15;101.0;1217.0;2.434
58593;j.jct.2005.12.005;1,3,5-trimethylbenzene;methylcyclohexane;Cc1cc(C)cc(C)c1;CC1CCCCC1;108-67-8;108-87-2;InChIKey=AUHZEENZYGFFBQ-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;1,3,5-trimethylbenzene__methylcyclohexane;0.0;298.15;101.0;1346.0;2.692
58594;j.jct.2005.12.005;1,3,5-trimethylbenzene;methylcyclohexane;Cc1cc(C)cc(C)c1;CC1CCCCC1;108-67-8;108-87-2;InChIKey=AUHZEENZYGFFBQ-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;1,3,5-trimethylbenzene__methylcyclohexane;0.1007;298.15;101.0;1328.0;2.656
58595;j.jct.2005.12.005;1,3,5-trimethylbenzene;methylcyclohexane;Cc1cc(C)cc(C)c1;CC1CCCCC1;108-67-8;108-87-2;InChIKey=AUHZEENZYGFFBQ-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;1,3,5-trimethylbenzene__methylcyclohexane;0.1993;298.15;101.0;1312.0;2.624
58596;j.jct.2005.12.005;1,3,5-trimethylbenzene;methylcyclohexane;Cc1cc(C)cc(C)c1;CC1CCCCC1;108-67-8;108-87-2;InChIKey=AUHZEENZYGFFBQ-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;1,3,5-trimethylbenzene__methylcyclohexane;0.3035;298.15;101.0;1295.0;2.59
58597;j.jct.2005.12.005;1,3,5-trimethylbenzene;methylcyclohexane;Cc1cc(C)cc(C)c1;CC1CCCCC1;108-67-8;108-87-2;InChIKey=AUHZEENZYGFFBQ-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;1,3,5-trimethylbenzene__methylcyclohexane;0.4063;298.15;101.0;1280.0;2.56
58598;j.jct.2005.12.005;1,3,5-trimethylbenzene;methylcyclohexane;Cc1cc(C)cc(C)c1;CC1CCCCC1;108-67-8;108-87-2;InChIKey=AUHZEENZYGFFBQ-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;1,3,5-trimethylbenzene__methylcyclohexane;0.4974;298.15;101.0;1267.0;2.534
58599;j.jct.2005.12.005;1,3,5-trimethylbenzene;methylcyclohexane;Cc1cc(C)cc(C)c1;CC1CCCCC1;108-67-8;108-87-2;InChIKey=AUHZEENZYGFFBQ-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;1,3,5-trimethylbenzene__methylcyclohexane;0.6085;298.15;101.0;1253.0;2.506
58600;j.jct.2005.12.005;1,3,5-trimethylbenzene;methylcyclohexane;Cc1cc(C)cc(C)c1;CC1CCCCC1;108-67-8;108-87-2;InChIKey=AUHZEENZYGFFBQ-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;1,3,5-trimethylbenzene__methylcyclohexane;0.7027;298.15;101.0;1244.0;2.488
58601;j.jct.2005.12.005;1,3,5-trimethylbenzene;methylcyclohexane;Cc1cc(C)cc(C)c1;CC1CCCCC1;108-67-8;108-87-2;InChIKey=AUHZEENZYGFFBQ-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;1,3,5-trimethylbenzene__methylcyclohexane;0.7973;298.15;101.0;1235.0;2.47
58602;j.jct.2005.12.005;1,3,5-trimethylbenzene;methylcyclohexane;Cc1cc(C)cc(C)c1;CC1CCCCC1;108-67-8;108-87-2;InChIKey=AUHZEENZYGFFBQ-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;1,3,5-trimethylbenzene__methylcyclohexane;0.902;298.15;101.0;1225.0;2.45
58603;j.jct.2005.12.005;1,3,5-trimethylbenzene;methylcyclohexane;Cc1cc(C)cc(C)c1;CC1CCCCC1;108-67-8;108-87-2;InChIKey=AUHZEENZYGFFBQ-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;1,3,5-trimethylbenzene__methylcyclohexane;1.0;298.15;101.0;1217.0;2.434
58703;j.jct.2005.12.005;methoxybenzene;methylcyclohexane;COc1ccccc1;CC1CCCCC1;100-66-3;108-87-2;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;methoxybenzene__methylcyclohexane;0.0;298.15;101.0;1410.0;2.82
58704;j.jct.2005.12.005;methoxybenzene;methylcyclohexane;COc1ccccc1;CC1CCCCC1;100-66-3;108-87-2;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;methoxybenzene__methylcyclohexane;0.1025;298.15;101.0;1391.0;2.782
58705;j.jct.2005.12.005;methoxybenzene;methylcyclohexane;COc1ccccc1;CC1CCCCC1;100-66-3;108-87-2;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;methoxybenzene__methylcyclohexane;0.2009;298.15;101.0;1372.0;2.744
58706;j.jct.2005.12.005;methoxybenzene;methylcyclohexane;COc1ccccc1;CC1CCCCC1;100-66-3;108-87-2;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;methoxybenzene__methylcyclohexane;0.3006;298.15;101.0;1352.0;2.704
58707;j.jct.2005.12.005;methoxybenzene;methylcyclohexane;COc1ccccc1;CC1CCCCC1;100-66-3;108-87-2;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;methoxybenzene__methylcyclohexane;0.406;298.15;101.0;1333.0;2.666
58708;j.jct.2005.12.005;methoxybenzene;methylcyclohexane;COc1ccccc1;CC1CCCCC1;100-66-3;108-87-2;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;methoxybenzene__methylcyclohexane;0.5043;298.15;101.0;1314.0;2.628
58709;j.jct.2005.12.005;methoxybenzene;methylcyclohexane;COc1ccccc1;CC1CCCCC1;100-66-3;108-87-2;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;methoxybenzene__methylcyclohexane;0.6058;298.15;101.0;1294.0;2.588
58710;j.jct.2005.12.005;methoxybenzene;methylcyclohexane;COc1ccccc1;CC1CCCCC1;100-66-3;108-87-2;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;methoxybenzene__methylcyclohexane;0.7026;298.15;101.0;1275.0;2.55
58711;j.jct.2005.12.005;methoxybenzene;methylcyclohexane;COc1ccccc1;CC1CCCCC1;100-66-3;108-87-2;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;methoxybenzene__methylcyclohexane;0.8023;298.15;101.0;1256.0;2.512
58712;j.jct.2005.12.005;methoxybenzene;methylcyclohexane;COc1ccccc1;CC1CCCCC1;100-66-3;108-87-2;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;methoxybenzene__methylcyclohexane;0.9053;298.15;101.0;1236.0;2.472
58713;j.jct.2005.12.005;methoxybenzene;methylcyclohexane;COc1ccccc1;CC1CCCCC1;100-66-3;108-87-2;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;InChIKey=UAEPNZWRGJTJPN-UHFFFAOYSA-N;methoxybenzene__methylcyclohexane;1.0;298.15;101.0;1217.0;2.434
59055;j.jct.2006.01.007;2-methyl-2-propanol;water;CC(C)(C)O;O;75-65-0;14314-42-2;InChIKey=DKGAVHZHDRPRBM-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;2-methyl-2-propanol__water;0.9615;288.15;101.0;1613.71;1e-05
59056;j.jct.2006.01.007;2-methyl-2-propanol;water;CC(C)(C)O;O;75-65-0;14314-42-2;InChIKey=DKGAVHZHDRPRBM-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;2-methyl-2-propanol__water;0.9615;293.15;101.0;1612.41;1e-05
59057;j.jct.2006.01.007;2-methyl-2-propanol;water;CC(C)(C)O;O;75-65-0;14314-42-2;InChIKey=DKGAVHZHDRPRBM-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;2-methyl-2-propanol__water;0.9615;298.15;101.0;1610.04;1e-05
59058;j.jct.2006.01.007;2-methyl-2-propanol;water;CC(C)(C)O;O;75-65-0;14314-42-2;InChIKey=DKGAVHZHDRPRBM-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;2-methyl-2-propanol__water;0.9615;303.15;101.0;1606.45;1e-05
59059;j.jct.2006.01.007;2-methyl-2-propanol;water;CC(C)(C)O;O;75-65-0;14314-42-2;InChIKey=DKGAVHZHDRPRBM-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;2-methyl-2-propanol__water;0.9615;308.15;101.0;1602.45;1e-05
59060;j.jct.2006.01.007;2-methyl-2-propanol;water;CC(C)(C)O;O;75-65-0;14314-42-2;InChIKey=DKGAVHZHDRPRBM-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;2-methyl-2-propanol__water;0.9615;313.15;101.0;1597.04;1e-05
65029;j.jct.2006.03.018;ethanol;methoxybenzene;CCO;COc1ccccc1;121182-78-3;100-66-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;ethanol__methoxybenzene;0.0;298.15;101.0;1161.0;2.0
65030;j.jct.2006.03.018;ethanol;methoxybenzene;CCO;COc1ccccc1;121182-78-3;100-66-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;ethanol__methoxybenzene;0.0998;298.15;101.0;1178.0;2.0
65031;j.jct.2006.03.018;ethanol;methoxybenzene;CCO;COc1ccccc1;121182-78-3;100-66-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;ethanol__methoxybenzene;0.1985;298.15;101.0;1226.0;2.0
65032;j.jct.2006.03.018;ethanol;methoxybenzene;CCO;COc1ccccc1;121182-78-3;100-66-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;ethanol__methoxybenzene;0.2976;298.15;101.0;1277.0;2.0
65033;j.jct.2006.03.018;ethanol;methoxybenzene;CCO;COc1ccccc1;121182-78-3;100-66-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;ethanol__methoxybenzene;0.3973;298.15;101.0;1290.0;2.0
65034;j.jct.2006.03.018;ethanol;methoxybenzene;CCO;COc1ccccc1;121182-78-3;100-66-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;ethanol__methoxybenzene;0.5008;298.15;101.0;1301.0;2.0
65035;j.jct.2006.03.018;ethanol;methoxybenzene;CCO;COc1ccccc1;121182-78-3;100-66-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;ethanol__methoxybenzene;0.5968;298.15;101.0;1314.0;2.0
65036;j.jct.2006.03.018;ethanol;methoxybenzene;CCO;COc1ccccc1;121182-78-3;100-66-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;ethanol__methoxybenzene;0.7015;298.15;101.0;1326.0;2.0
65037;j.jct.2006.03.018;ethanol;methoxybenzene;CCO;COc1ccccc1;121182-78-3;100-66-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;ethanol__methoxybenzene;0.7935;298.15;101.0;1340.0;2.0
65038;j.jct.2006.03.018;ethanol;methoxybenzene;CCO;COc1ccccc1;121182-78-3;100-66-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;ethanol__methoxybenzene;0.9014;298.15;101.0;1355.0;2.0
65039;j.jct.2006.03.018;ethanol;methoxybenzene;CCO;COc1ccccc1;121182-78-3;100-66-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;ethanol__methoxybenzene;1.0;298.15;101.0;1412.0;2.0
65139;j.jct.2006.03.018;1-propanol;methoxybenzene;CCCO;COc1ccccc1;71-23-8;100-66-3;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;1-propanol__methoxybenzene;0.0;298.15;101.0;1206.0;2.0
65140;j.jct.2006.03.018;1-propanol;methoxybenzene;CCCO;COc1ccccc1;71-23-8;100-66-3;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;1-propanol__methoxybenzene;0.1036;298.15;101.0;1223.0;2.0
65141;j.jct.2006.03.018;1-propanol;methoxybenzene;CCCO;COc1ccccc1;71-23-8;100-66-3;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;1-propanol__methoxybenzene;0.2003;298.15;101.0;1232.0;2.0
65142;j.jct.2006.03.018;1-propanol;methoxybenzene;CCCO;COc1ccccc1;71-23-8;100-66-3;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;1-propanol__methoxybenzene;0.3055;298.15;101.0;1258.0;2.0
65143;j.jct.2006.03.018;1-propanol;methoxybenzene;CCCO;COc1ccccc1;71-23-8;100-66-3;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;1-propanol__methoxybenzene;0.4053;298.15;101.0;1278.0;2.0
65144;j.jct.2006.03.018;1-propanol;methoxybenzene;CCCO;COc1ccccc1;71-23-8;100-66-3;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;1-propanol__methoxybenzene;0.5096;298.15;101.0;1297.0;2.0
65145;j.jct.2006.03.018;1-propanol;methoxybenzene;CCCO;COc1ccccc1;71-23-8;100-66-3;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;1-propanol__methoxybenzene;0.6015;298.15;101.0;1314.0;2.0
65146;j.jct.2006.03.018;1-propanol;methoxybenzene;CCCO;COc1ccccc1;71-23-8;100-66-3;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;1-propanol__methoxybenzene;0.7071;298.15;101.0;1330.0;2.0
65147;j.jct.2006.03.018;1-propanol;methoxybenzene;CCCO;COc1ccccc1;71-23-8;100-66-3;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;1-propanol__methoxybenzene;0.8023;298.15;101.0;1350.0;2.0
65148;j.jct.2006.03.018;1-propanol;methoxybenzene;CCCO;COc1ccccc1;71-23-8;100-66-3;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;1-propanol__methoxybenzene;0.8939;298.15;101.0;1370.0;2.0
65149;j.jct.2006.03.018;1-propanol;methoxybenzene;CCCO;COc1ccccc1;71-23-8;100-66-3;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;1-propanol__methoxybenzene;1.0;298.15;101.0;1412.0;2.0
65249;j.jct.2006.03.018;2-propanol;methoxybenzene;CC(C)O;COc1ccccc1;8013-70-5;100-66-3;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;2-propanol__methoxybenzene;0.0;298.15;101.0;1141.0;2.0
65250;j.jct.2006.03.018;2-propanol;methoxybenzene;CC(C)O;COc1ccccc1;8013-70-5;100-66-3;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;2-propanol__methoxybenzene;0.0964;298.15;101.0;1168.0;2.0
65251;j.jct.2006.03.018;2-propanol;methoxybenzene;CC(C)O;COc1ccccc1;8013-70-5;100-66-3;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;2-propanol__methoxybenzene;0.1995;298.15;101.0;1195.0;2.0
65252;j.jct.2006.03.018;2-propanol;methoxybenzene;CC(C)O;COc1ccccc1;8013-70-5;100-66-3;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;2-propanol__methoxybenzene;0.2995;298.15;101.0;1223.0;2.0
65253;j.jct.2006.03.018;2-propanol;methoxybenzene;CC(C)O;COc1ccccc1;8013-70-5;100-66-3;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;2-propanol__methoxybenzene;0.3965;298.15;101.0;1250.0;2.0
65254;j.jct.2006.03.018;2-propanol;methoxybenzene;CC(C)O;COc1ccccc1;8013-70-5;100-66-3;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;2-propanol__methoxybenzene;0.4947;298.15;101.0;1277.0;2.0
65255;j.jct.2006.03.018;2-propanol;methoxybenzene;CC(C)O;COc1ccccc1;8013-70-5;100-66-3;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;2-propanol__methoxybenzene;0.5932;298.15;101.0;1304.0;2.0
65256;j.jct.2006.03.018;2-propanol;methoxybenzene;CC(C)O;COc1ccccc1;8013-70-5;100-66-3;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;2-propanol__methoxybenzene;0.6966;298.15;101.0;1331.0;2.0
65257;j.jct.2006.03.018;2-propanol;methoxybenzene;CC(C)O;COc1ccccc1;8013-70-5;100-66-3;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;2-propanol__methoxybenzene;0.8069;298.15;101.0;1358.0;2.0
65258;j.jct.2006.03.018;2-propanol;methoxybenzene;CC(C)O;COc1ccccc1;8013-70-5;100-66-3;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;2-propanol__methoxybenzene;0.9052;298.15;101.0;1384.0;2.0
65259;j.jct.2006.03.018;2-propanol;methoxybenzene;CC(C)O;COc1ccccc1;8013-70-5;100-66-3;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;2-propanol__methoxybenzene;1.0;298.15;101.0;1412.0;2.0
65359;j.jct.2006.03.018;1-butanol;methoxybenzene;CCCCO;COc1ccccc1;107569-51-7;100-66-3;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;1-butanol__methoxybenzene;0.0;298.15;101.0;1246.0;2.0
65360;j.jct.2006.03.018;1-butanol;methoxybenzene;CCCCO;COc1ccccc1;107569-51-7;100-66-3;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;1-butanol__methoxybenzene;0.1064;298.15;101.0;1258.0;2.0
65361;j.jct.2006.03.018;1-butanol;methoxybenzene;CCCCO;COc1ccccc1;107569-51-7;100-66-3;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;1-butanol__methoxybenzene;0.1923;298.15;101.0;1276.0;2.0
65362;j.jct.2006.03.018;1-butanol;methoxybenzene;CCCCO;COc1ccccc1;107569-51-7;100-66-3;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;1-butanol__methoxybenzene;0.2988;298.15;101.0;1298.0;2.0
65363;j.jct.2006.03.018;1-butanol;methoxybenzene;CCCCO;COc1ccccc1;107569-51-7;100-66-3;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=RDOXTESZEPMUJZ-UHFFFAOYSA-N;1-butanol__methoxybenzene;0.3972;298.15;101.0;1314.0;2.0
